id,temp_ambiente,umidade,carga_termica,setpoint,temp_fria,erro,peltier_pwm,fan_pwm,potencia_estimada,modo_operacao,estavel,temp_fria_prox
2003,22.26,45.87,28.79,9.11,-5.47,14.58,100.0,100.0,29.64,cooling,0,-5.65
2004,23.32,61.29,23.26,11.43,1.2,10.22,100.0,100.0,32.01,cooling,0,-0.14
2005,19.86,56.45,28.75,10.59,30.9,-20.31,37.33,54.91,12.01,heating,0,30.06
2006,24.45,61.03,29.16,9.24,15.24,-6.0,41.26,57.51,12.52,heating,0,15.42
2007,23.99,63.43,34.01,10.06,26.42,-16.37,37.33,55.38,12.72,heating,0,26.13
2008,22.21,60.15,32.52,11.25,17.12,-5.87,44.77,55.37,13.6,heating,0,17.19
2009,25.43,63.18,32.48,11.42,3.69,7.73,100.0,100.0,33.25,cooling,0,4.07
2010,26.03,57.56,33.05,8.51,6.77,1.75,78.94,98.77,22.74,hold,0,5.77
2011,20.49,48.94,26.32,9.24,15.06,-5.83,37.53,54.91,11.89,heating,0,15.36
2012,22.33,66.27,24.81,9.22,13.77,-4.55,49.04,66.83,12.9,heating,0,13.29
2013,22.31,53.55,29.72,8.04,5.09,2.95,86.81,100.0,26.35,cooling,0,5.04
2014,21.94,50.88,28.9,10.27,-2.88,13.16,100.0,100.0,27.64,cooling,0,-3.4
2015,25.8,56.73,22.82,11.31,38.14,-26.83,37.33,54.91,13.69,heating,0,38.58
2016,23.57,51.05,26.98,9.4,8.82,0.58,72.03,84.62,24.14,hold,0,8.46
2017,23.41,54.88,24.42,10.84,7.24,3.6,92.98,100.0,30.46,cooling,0,6.32
2018,19.62,60.76,19.63,10.39,11.0,-0.61,70.65,81.06,22.25,hold,0,10.67
2019,25.38,60.79,32.16,9.38,7.95,1.43,72.21,86.4,20.9,hold,0,7.74
2020,21.29,51.17,24.94,8.44,11.08,-2.64,51.74,67.49,14.92,heating,0,11.34
2021,24.12,54.33,36.58,10.72,21.03,-10.31,37.33,57.68,15.26,heating,0,20.95
2022,24.59,66.39,15.13,11.31,8.97,2.34,85.39,100.0,29.49,cooling,0,9.66
2023,26.96,61.93,21.37,10.63,0.09,10.54,100.0,100.0,31.25,cooling,0,-0.43
2024,21.14,74.12,24.81,7.94,8.65,-0.71,63.25,81.75,18.94,hold,0,8.22
2025,17.41,67.21,31.26,8.74,6.06,2.68,84.71,96.81,29.15,cooling,0,5.14
2026,24.39,66.93,26.95,8.15,22.2,-14.06,37.33,54.91,10.81,heating,0,21.92
2027,27.92,47.39,26.43,10.16,20.04,-9.88,37.33,59.61,12.66,heating,0,19.94
2028,26.69,64.0,18.04,10.91,10.95,-0.04,71.47,86.24,25.15,hold,1,10.69
2029,24.45,57.69,17.86,8.31,-0.9,9.22,100.0,100.0,29.33,cooling,0,-1.36
2030,22.92,53.85,26.5,11.24,-0.45,11.69,100.0,100.0,32.66,cooling,0,-1.29
2031,25.75,59.4,16.65,10.1,10.16,-0.06,76.29,86.86,24.93,hold,0,9.27
2032,21.87,65.4,21.51,10.64,12.91,-2.26,55.84,71.77,17.67,heating,0,12.34
2033,25.03,61.97,27.55,11.78,6.83,4.95,96.75,100.0,28.04,cooling,0,6.79
2034,25.09,51.32,18.88,8.21,5.92,2.28,81.06,97.05,23.87,cooling,0,6.18
2035,26.3,63.83,34.0,11.49,4.96,6.53,100.0,100.0,31.58,cooling,0,4.35
2036,30.01,53.18,31.77,8.38,9.83,-1.45,59.46,71.11,15.99,hold,0,9.17
2037,24.85,59.77,15.44,9.45,-10.34,19.79,100.0,100.0,31.26,cooling,0,-10.68
2038,22.88,55.76,19.17,11.29,0.61,10.68,100.0,100.0,32.08,cooling,0,1.1
2039,23.93,56.41,11.27,11.51,4.67,6.84,99.54,100.0,32.83,cooling,0,4.56
2040,20.13,64.02,20.05,9.91,20.35,-10.45,37.33,57.78,10.15,heating,0,20.25
2041,22.48,50.07,29.1,10.26,3.07,7.19,99.47,100.0,33.47,cooling,0,2.95
2042,23.1,73.12,22.2,10.72,11.57,-0.86,59.87,77.45,22.35,hold,0,11.98
2043,22.85,44.04,27.31,11.22,11.97,-0.75,69.23,81.22,22.59,hold,0,10.92
2044,24.32,53.49,15.73,8.36,21.13,-12.77,37.33,54.91,10.15,heating,0,20.62
2045,22.2,60.96,29.28,11.13,20.83,-9.7,37.33,54.91,11.54,heating,0,20.21
2046,26.43,62.61,21.38,9.8,9.54,0.27,74.42,87.53,23.23,hold,1,9.43
2047,23.99,57.32,24.69,9.68,5.96,3.72,90.67,100.0,28.74,cooling,0,5.5
2048,23.97,57.66,24.08,9.57,4.35,5.22,94.17,100.0,29.3,cooling,0,4.18
2049,23.28,61.27,17.19,9.92,7.97,1.95,80.7,97.3,25.77,hold,0,7.21
2050,24.33,56.32,17.89,11.67,6.32,5.35,97.29,100.0,30.0,cooling,0,6.39
2051,25.79,68.86,30.27,10.07,14.76,-4.69,45.43,57.72,15.16,heating,0,14.5
2052,22.1,64.58,26.95,11.7,13.62,-1.92,59.34,77.13,17.88,hold,0,13.55
2053,22.56,64.84,30.75,8.59,15.09,-6.5,48.7,61.61,14.93,heating,0,15.35
2054,23.33,50.64,26.52,10.78,20.8,-10.02,37.33,54.91,11.05,heating,0,21.03
2055,21.06,57.49,25.46,11.14,25.96,-14.82,37.33,54.91,16.03,heating,0,25.67
2056,22.2,55.78,14.54,10.6,11.1,-0.5,65.04,83.68,23.44,hold,1,11.08
2057,22.95,50.34,23.04,10.31,19.43,-9.12,37.33,54.91,13.31,heating,0,20.0
2058,25.9,60.88,24.46,10.14,7.02,3.12,78.93,93.99,27.33,cooling,0,6.87
2059,24.56,53.95,36.03,11.33,20.16,-8.83,37.33,54.91,13.8,heating,0,19.51
2060,24.41,63.16,28.63,11.17,19.11,-7.93,39.85,55.25,13.32,heating,0,19.11
2061,25.84,49.84,33.59,8.36,18.65,-10.29,37.33,54.91,10.15,heating,0,18.4
2062,23.69,71.37,28.11,11.28,10.83,0.45,81.83,93.1,25.03,hold,0,9.1
2063,24.84,51.18,20.47,9.53,4.32,5.22,89.88,100.0,27.29,cooling,0,4.06
2064,23.76,59.79,25.3,8.89,-1.89,10.78,100.0,100.0,28.73,cooling,0,-2.32
2065,24.57,64.21,26.0,11.37,9.69,1.68,76.69,91.72,21.03,hold,0,9.8
2066,22.72,53.69,19.14,9.61,23.14,-13.53,37.33,54.91,13.18,heating,0,22.38
2067,18.67,64.68,22.38,11.12,7.38,3.74,93.31,100.0,29.64,cooling,0,5.92
2068,23.7,48.61,23.42,8.93,16.74,-7.81,37.33,54.91,10.15,heating,0,16.59
2069,27.09,69.31,34.0,7.89,17.25,-9.36,37.33,54.91,10.71,heating,0,17.26
2070,26.01,58.21,12.47,9.86,7.6,2.26,80.62,100.0,27.51,cooling,0,7.21
2071,26.09,53.5,31.66,8.27,21.28,-13.01,37.33,54.91,10.44,heating,0,21.02
2072,26.68,55.79,19.15,10.9,-14.84,25.74,100.0,100.0,31.34,cooling,0,-15.54
2073,24.18,64.34,16.61,8.98,-0.42,9.4,100.0,100.0,30.62,cooling,0,-1.0
2074,24.42,53.59,31.51,9.65,2.2,7.45,100.0,100.0,32.01,cooling,0,1.47
2075,22.64,52.31,28.89,8.22,3.02,5.2,86.85,99.15,25.34,cooling,0,3.08
2076,23.3,56.39,31.95,9.02,12.91,-3.88,58.67,69.34,18.78,heating,0,12.72
2077,25.33,49.01,29.3,11.01,12.51,-1.5,60.79,72.82,19.58,hold,0,12.02
2078,26.61,72.15,36.65,8.48,13.4,-4.92,41.54,54.91,13.92,heating,0,14.11
2079,23.69,53.73,27.88,10.47,15.13,-4.65,50.42,66.61,16.29,heating,0,14.66
2080,23.01,64.52,23.71,11.56,1.91,9.65,100.0,100.0,31.69,cooling,0,1.61
2081,23.99,59.72,26.62,10.6,-0.39,10.99,100.0,100.0,35.38,cooling,0,-0.98
2082,25.3,50.5,31.88,11.13,13.42,-2.29,61.07,79.91,24.44,heating,0,13.86
2083,20.84,58.05,20.07,8.31,4.64,3.67,93.77,100.0,27.85,cooling,0,4.07
2084,18.98,64.15,20.81,8.88,-3.4,12.28,100.0,100.0,26.36,cooling,0,-3.89
2085,22.79,56.65,22.82,11.47,18.33,-6.87,37.33,54.91,13.39,heating,0,17.98
2086,21.33,67.31,12.33,10.74,21.96,-11.21,37.33,54.91,12.57,heating,0,21.67
2087,22.88,65.99,25.43,10.44,23.34,-12.9,37.33,54.91,14.32,heating,0,23.56
2088,23.67,65.19,13.61,10.54,11.63,-1.09,62.63,80.44,20.36,hold,0,11.67
2089,23.0,54.55,24.93,9.54,15.38,-5.85,44.99,54.91,14.62,heating,0,15.1
2090,27.16,49.76,29.67,8.05,21.74,-13.69,37.33,54.91,14.46,heating,0,22.33
2091,24.7,53.36,21.84,11.02,4.55,6.48,98.08,100.0,32.96,cooling,0,4.4
2092,24.65,59.61,34.41,10.6,19.53,-8.93,37.33,56.98,10.15,heating,0,19.04
2093,25.35,62.31,16.09,9.77,12.38,-2.61,63.4,79.08,18.39,heating,0,11.32
2094,21.51,41.34,31.58,11.49,17.84,-6.36,37.33,54.91,11.99,heating,0,17.33
2095,26.26,58.04,28.56,9.22,11.62,-2.4,58.63,70.03,18.78,heating,0,11.53
2096,23.82,59.32,14.6,9.05,21.11,-12.06,37.33,57.35,11.75,heating,0,21.09
2097,25.45,55.96,40.45,11.38,11.94,-0.56,65.62,78.75,21.55,hold,0,12.23
2098,21.65,68.07,24.25,11.07,-2.66,13.73,100.0,100.0,32.99,cooling,0,-3.72
2099,20.6,61.36,19.5,9.94,22.44,-12.5,37.33,56.76,15.64,heating,0,21.81
2100,25.77,68.21,16.4,8.4,1.93,6.47,97.53,100.0,31.42,cooling,0,0.84
2101,24.81,56.43,23.34,8.73,20.74,-12.01,37.33,56.15,10.49,heating,0,19.78
2102,22.02,65.34,23.88,10.51,9.26,1.25,72.02,84.17,22.31,hold,0,8.48
2103,22.09,70.72,25.22,9.42,20.08,-10.67,37.33,54.91,12.05,heating,0,19.94
2104,26.44,68.23,22.88,11.23,19.73,-8.5,37.33,54.91,13.23,heating,0,19.88
2105,21.4,49.67,28.32,11.69,13.71,-2.02,59.52,75.52,19.63,heating,0,12.79
2106,27.57,56.14,22.36,11.11,14.38,-3.27,58.37,74.47,22.61,heating,0,13.65
2107,22.03,55.44,13.32,9.39,13.64,-4.26,56.25,75.69,16.95,heating,0,12.36
2108,25.38,61.88,23.75,11.04,-7.19,18.23,100.0,100.0,31.77,cooling,0,-7.43
2109,23.27,63.4,10.79,9.28,11.04,-1.76,71.96,89.54,27.3,hold,0,10.2
2110,25.3,51.62,26.69,8.54,0.49,8.05,100.0,100.0,29.83,cooling,0,0.82
2111,22.8,58.62,18.9,8.0,11.49,-3.49,57.97,75.54,18.68,heating,0,11.35
2112,23.64,42.51,25.57,9.42,0.26,9.16,100.0,100.0,29.11,cooling,0,-0.36
2113,24.08,69.23,32.29,11.5,-0.1,11.6,100.0,100.0,31.16,cooling,0,-0.94
2114,21.81,54.14,19.08,8.83,23.75,-14.92,37.33,54.91,10.64,heating,0,22.59
2115,25.6,58.53,30.82,8.7,19.17,-10.47,37.33,54.91,14.29,heating,0,18.25
2116,22.87,55.71,22.09,11.77,9.99,1.77,81.77,96.89,25.83,hold,0,9.12
2117,23.49,66.95,34.86,7.97,11.61,-3.64,55.15,67.84,15.68,heating,0,10.95
2118,21.82,36.19,22.49,11.03,7.91,3.12,80.87,98.23,26.94,cooling,0,6.88
2119,18.4,57.97,19.71,9.16,14.9,-5.74,37.33,54.91,12.56,heating,0,14.79
2120,23.57,57.28,28.63,8.02,4.25,3.77,84.27,100.0,28.19,cooling,0,4.05
2121,29.25,54.6,22.07,11.56,18.53,-6.97,37.33,54.91,10.15,heating,0,18.14
2122,25.7,71.43,19.71,8.43,7.87,0.57,71.78,88.34,23.27,hold,0,8.47
2123,23.95,51.25,21.83,10.09,6.44,3.65,83.49,100.0,27.59,cooling,0,5.08
2124,23.42,64.06,24.36,8.97,10.22,-1.24,65.13,78.25,19.69,hold,0,9.86
2125,24.04,60.85,32.46,8.13,4.98,3.16,97.09,100.0,27.61,cooling,0,4.28
2126,25.18,67.84,13.32,8.07,12.84,-4.77,43.63,59.23,14.01,heating,0,12.38
2127,21.42,52.95,24.75,8.33,5.44,2.9,82.33,93.06,28.15,cooling,0,4.58
2128,26.42,52.44,28.27,8.16,14.04,-5.88,43.4,65.77,16.27,heating,0,13.85
2129,25.55,66.56,25.75,10.93,20.43,-9.5,37.33,56.7,11.34,heating,0,20.04
2130,25.56,61.38,32.27,9.82,3.88,5.94,100.0,100.0,28.43,cooling,0,3.12
2131,24.95,46.17,24.19,9.25,8.91,0.33,68.08,83.27,20.56,hold,0,7.9
2132,24.03,53.94,23.54,9.55,13.97,-4.42,57.05,73.7,17.18,heating,0,12.8
2133,25.46,61.08,28.08,11.6,6.3,5.3,98.23,100.0,31.36,cooling,0,5.56
2134,25.28,64.57,25.2,11.53,14.0,-2.47,54.56,72.21,17.16,heating,0,13.48
2135,23.22,52.86,22.34,10.75,14.78,-4.03,46.9,58.25,13.56,heating,0,14.38
2136,22.74,35.6,27.63,11.43,19.29,-7.87,37.33,54.91,14.41,heating,0,18.93
2137,24.21,62.14,20.81,9.15,4.85,4.31,98.39,100.0,30.8,cooling,0,3.99
2138,27.37,48.68,21.05,9.4,1.97,7.43,100.0,100.0,31.87,cooling,0,1.37
2139,21.29,42.53,21.54,10.34,7.4,2.94,81.34,100.0,21.95,cooling,0,6.44
2140,20.79,36.23,32.52,10.38,1.76,8.62,100.0,100.0,26.15,cooling,0,1.9
2141,24.35,64.38,5.81,9.81,14.86,-5.05,44.67,55.46,11.53,heating,0,14.2
2142,24.1,59.09,26.93,9.48,0.1,9.38,100.0,100.0,30.04,cooling,0,-0.61
2143,24.37,56.36,24.82,11.83,29.98,-18.14,37.33,55.18,13.35,heating,0,29.13
2144,24.52,68.82,14.8,11.17,21.11,-9.94,37.33,54.91,10.15,heating,0,20.43
2145,23.5,63.02,26.43,9.62,10.14,-0.52,66.91,80.74,24.26,hold,0,9.75
2146,27.24,70.58,27.4,10.79,17.45,-6.65,37.33,54.91,12.54,heating,0,17.22
2147,20.5,47.35,28.06,8.95,-3.96,12.92,100.0,100.0,33.72,cooling,0,-4.71
2148,22.18,57.83,9.13,8.27,31.6,-23.33,37.33,54.91,10.43,heating,0,30.9
2149,23.76,45.62,32.6,9.29,4.98,4.3,91.12,100.0,29.34,cooling,0,4.09
2150,20.41,56.33,20.31,9.49,9.0,0.49,73.6,86.55,23.25,hold,0,8.69
2151,23.61,56.18,28.63,7.94,-5.84,13.77,100.0,100.0,32.64,cooling,0,-5.22
2152,27.61,62.94,28.95,11.15,14.19,-3.04,52.68,67.03,16.34,heating,0,13.49
2153,24.04,58.45,19.5,9.31,0.57,8.74,100.0,100.0,31.95,cooling,0,0.24
2154,24.49,62.91,28.48,10.2,10.9,-0.7,64.4,78.76,22.53,hold,0,10.55
2155,21.24,63.53,22.37,8.17,5.38,2.79,80.27,100.0,23.78,cooling,0,5.23
2156,22.65,74.74,12.52,8.57,0.82,7.76,100.0,100.0,31.48,cooling,0,0.6
2157,23.17,55.67,31.44,11.45,3.15,8.29,100.0,100.0,27.22,cooling,0,2.66
2158,23.3,50.84,20.09,10.32,11.96,-1.64,64.12,80.87,21.64,hold,0,11.53
2159,26.78,60.0,19.63,11.69,-0.93,12.62,100.0,100.0,34.91,cooling,0,-1.59
2160,25.21,51.91,22.27,11.88,3.63,8.26,100.0,100.0,28.51,cooling,0,2.68
2161,21.57,69.54,26.21,9.36,15.7,-6.34,37.33,59.02,12.02,heating,0,15.4
2162,24.53,55.91,24.29,9.07,32.28,-23.21,37.33,54.91,13.96,heating,0,31.11
2163,25.08,53.73,27.82,11.32,14.11,-2.79,54.86,68.72,17.52,heating,0,13.49
2164,26.48,54.46,16.8,11.88,2.19,9.7,100.0,100.0,31.33,cooling,0,2.23
2165,27.44,63.65,20.28,10.4,6.89,3.51,74.8,94.99,22.66,cooling,0,6.6
2166,21.78,56.88,23.94,11.07,10.3,0.77,75.76,85.72,22.87,hold,0,10.22
2167,22.22,53.15,35.7,11.01,7.04,3.97,92.57,100.0,28.6,cooling,0,7.16
2168,21.25,70.96,23.96,9.3,17.75,-8.45,37.33,58.59,12.28,heating,0,17.36
2169,23.48,51.49,30.96,10.18,11.89,-1.71,57.5,72.89,15.89,hold,0,11.65
2170,25.01,58.37,24.85,11.22,17.79,-6.57,37.33,54.91,12.07,heating,0,17.41
2171,26.14,63.14,21.8,10.64,7.34,3.29,73.07,86.22,26.06,cooling,0,6.58
2172,23.82,45.51,23.18,7.96,21.36,-13.41,37.33,54.91,11.36,heating,0,20.56
2173,23.29,61.81,23.64,9.22,8.61,0.62,77.59,96.58,21.8,hold,0,8.55
2174,24.32,49.95,28.15,8.45,1.73,6.72,100.0,100.0,30.7,cooling,0,1.28
2175,22.17,64.45,32.65,8.81,28.65,-19.84,37.33,54.91,10.77,heating,0,29.07
2176,28.55,50.67,26.72,11.51,-5.57,17.08,100.0,100.0,28.32,cooling,0,-5.41
2177,20.49,63.45,31.55,8.02,3.71,4.3,92.26,100.0,28.96,cooling,0,2.76
2178,24.39,66.64,18.99,8.75,4.67,4.08,83.61,97.16,24.66,cooling,0,4.65
2179,28.4,64.75,22.2,9.11,31.48,-22.36,37.33,56.64,10.95,heating,0,30.89
2180,24.0,60.04,20.39,10.35,25.48,-15.13,37.33,54.91,12.51,heating,0,25.68
2181,23.58,56.31,26.46,10.02,22.8,-12.79,37.33,54.91,10.15,heating,0,22.2
2182,23.21,53.65,22.52,8.75,7.2,1.54,81.35,97.18,21.92,hold,0,6.18
2183,23.6,69.46,28.88,8.53,30.77,-22.24,37.33,55.66,13.54,heating,0,29.86
2184,26.98,52.7,19.18,8.82,13.18,-4.36,43.11,56.28,10.15,heating,0,12.65
2185,19.17,50.09,24.87,9.89,18.39,-8.5,37.33,54.91,10.25,heating,0,17.61
2186,27.33,63.24,28.63,8.96,11.57,-2.61,59.79,72.3,15.34,heating,0,11.0
2187,20.89,51.95,12.56,11.68,9.61,2.07,82.57,100.0,24.8,cooling,0,9.44
2188,23.41,50.77,37.01,9.73,7.88,1.86,74.96,87.56,24.34,hold,0,8.34
2189,23.05,46.96,22.97,8.11,8.24,-0.13,57.38,69.74,18.44,hold,0,7.29
2190,25.27,54.37,12.79,10.8,15.23,-4.43,49.58,66.23,20.66,heating,0,15.57
2191,20.51,57.46,25.54,9.19,13.17,-3.98,49.35,64.59,17.98,heating,0,12.58
2192,25.0,59.98,24.82,10.5,9.76,0.74,70.85,86.83,20.39,hold,0,9.53
2193,28.4,65.44,24.14,8.99,22.94,-13.94,37.33,54.91,10.15,heating,0,21.85
2194,21.02,62.17,30.41,10.16,-15.34,25.5,100.0,100.0,36.41,cooling,0,-15.35
2195,24.4,56.63,28.99,10.97,14.39,-3.42,46.33,66.17,17.02,heating,0,13.12
2196,22.55,56.57,26.36,11.6,16.17,-4.57,37.51,55.19,13.43,heating,0,16.08
2197,24.92,62.04,27.25,8.92,19.84,-10.92,37.33,56.41,12.35,heating,0,19.69
2198,24.03,67.92,24.01,9.22,9.48,-0.26,80.67,94.08,25.75,hold,0,9.06
2199,22.59,59.08,34.99,9.74,11.81,-2.07,63.26,79.51,17.01,heating,0,11.02
2200,25.05,54.48,15.98,11.6,18.46,-6.86,37.33,54.91,12.51,heating,0,18.49
2201,27.92,50.44,25.44,11.49,22.78,-11.29,37.33,55.71,12.34,heating,0,22.7
2202,23.57,46.94,25.0,8.23,7.46,0.77,72.62,91.1,20.98,hold,0,6.95
2203,25.56,63.24,29.37,8.4,12.31,-3.91,56.27,71.85,16.81,heating,0,12.35
2204,,,,9.86,24.38,-14.52,37.33,54.91,15.23,heating,0,23.9
2205,21.9,62.56,14.44,8.3,-8.13,16.43,100.0,100.0,30.75,cooling,0,-8.27
2206,25.02,57.11,25.54,9.26,4.13,5.13,93.9,100.0,33.31,cooling,0,3.55
2207,27.23,68.96,26.26,8.47,22.56,-14.1,37.33,54.91,10.15,heating,0,22.39
2208,24.77,54.36,33.32,10.43,19.37,-8.94,37.33,54.91,11.15,heating,0,19.39
2209,23.31,65.47,17.2,11.69,14.5,-2.81,62.18,72.64,16.56,heating,0,13.85
2210,23.99,57.8,31.36,11.88,6.19,5.68,95.49,100.0,27.23,cooling,0,4.98
2211,21.26,53.4,38.45,9.38,2.49,6.89,100.0,100.0,29.34,cooling,0,2.0
2212,25.31,62.67,22.41,10.28,4.98,5.3,94.95,100.0,30.12,cooling,0,5.03
2213,25.91,61.26,17.08,11.31,23.27,-11.95,37.33,54.91,12.73,heating,0,23.09
2214,23.0,60.86,22.24,8.34,4.66,3.69,96.6,100.0,28.62,cooling,0,4.22
2215,22.97,58.73,24.7,10.64,10.9,-0.26,63.51,78.83,15.6,hold,0,10.48
2216,24.57,57.81,27.91,9.51,3.59,5.93,100.0,100.0,33.96,cooling,0,3.38
2217,23.04,76.54,21.17,8.7,17.24,-8.54,37.33,54.91,11.63,heating,0,16.89
2218,23.85,67.24,33.7,9.49,5.42,4.07,92.93,100.0,26.65,cooling,0,4.64
2219,28.57,63.68,18.11,8.18,9.2,-1.02,62.65,77.9,20.34,hold,0,9.51
2220,23.45,58.96,14.46,10.67,-4.36,15.03,100.0,100.0,31.41,cooling,0,-5.07
2221,23.21,65.88,31.08,8.89,-3.76,12.65,100.0,100.0,30.35,cooling,0,-3.78
2222,22.58,62.1,11.34,9.12,10.1,-0.97,72.43,85.12,23.02,hold,0,10.17
2223,25.61,58.3,23.43,8.36,-1.3,9.66,100.0,100.0,28.69,cooling,0,-1.48
2224,23.59,55.76,42.83,11.35,28.03,-16.68,37.33,54.91,13.72,heating,0,26.94
2225,22.57,57.48,24.55,9.85,-7.6,17.45,100.0,100.0,29.01,cooling,0,-7.98
2226,26.87,33.62,18.07,10.17,3.19,6.98,100.0,100.0,29.79,cooling,0,2.56
2227,27.08,59.73,24.28,10.16,10.17,-0.01,77.39,89.8,25.52,hold,0,9.49
2228,22.68,54.33,24.32,9.52,6.91,2.61,73.68,87.2,25.51,cooling,0,6.56
2229,19.92,70.4,25.56,8.64,0.59,8.05,100.0,100.0,34.17,cooling,0,0.36
2230,26.19,58.25,28.49,10.87,1.84,9.03,100.0,100.0,33.11,cooling,0,1.1
2231,22.5,48.92,18.55,8.38,1.56,6.82,100.0,100.0,30.35,cooling,0,0.89
2232,25.71,57.71,34.48,8.29,7.58,0.71,81.51,95.96,22.37,hold,0,7.01
2233,19.7,50.02,26.05,10.72,26.72,-15.99,37.33,54.91,15.01,heating,0,26.79
2234,25.94,61.75,28.86,8.71,10.7,-1.99,57.02,67.83,20.85,hold,0,10.3
2235,21.35,60.35,20.95,9.1,20.14,-11.04,37.33,60.12,10.86,heating,0,19.18
2236,25.58,65.49,32.13,9.78,14.36,-4.58,49.43,61.04,17.67,heating,0,13.31
2237,24.02,51.99,23.12,9.68,19.55,-9.88,37.33,54.91,11.53,heating,0,19.45
2238,21.91,58.36,26.24,10.72,-13.91,24.63,100.0,100.0,34.0,cooling,0,-14.57
2239,23.1,47.56,19.17,10.38,7.43,2.95,74.97,91.05,22.46,cooling,0,7.33
2240,25.49,63.52,18.8,10.46,21.21,-10.75,37.33,54.91,16.16,heating,0,20.25
2241,24.22,62.11,28.64,10.74,5.14,5.6,100.0,100.0,32.57,cooling,0,4.25
2242,25.26,61.93,22.03,9.05,25.1,-16.05,37.33,54.91,15.79,heating,0,24.06
2243,28.3,58.11,19.63,9.17,22.72,-13.55,37.33,54.91,11.27,heating,0,22.67
2244,20.58,61.3,20.86,9.63,6.02,3.61,93.65,100.0,29.91,cooling,0,5.7
2245,27.52,70.49,28.7,9.11,5.73,3.38,81.24,96.98,23.43,cooling,0,5.52
2246,24.22,55.9,20.95,11.83,1.36,10.47,100.0,100.0,32.69,cooling,0,0.28
2247,22.03,59.17,23.93,11.14,4.65,6.5,100.0,100.0,32.8,cooling,0,3.62
2248,21.09,49.72,24.71,8.53,-0.51,9.04,100.0,100.0,35.79,cooling,0,-0.96
2249,23.58,51.4,13.42,7.89,13.7,-5.8,41.48,59.69,14.41,heating,0,12.64
2250,26.0,58.86,16.03,8.04,-2.42,10.46,100.0,100.0,32.45,cooling,0,-2.97
2251,23.71,66.62,26.58,8.85,15.19,-6.34,37.33,57.08,11.26,heating,0,15.75
2252,27.28,56.12,20.32,8.33,15.4,-7.07,37.33,54.91,13.28,heating,0,15.17
2253,20.83,56.28,30.79,10.01,-4.17,14.19,100.0,100.0,30.24,cooling,0,-5.42
2254,23.96,54.96,30.27,11.32,23.28,-11.96,37.33,54.91,12.43,heating,0,22.62
2255,21.26,53.97,28.82,10.83,14.42,-3.59,58.92,71.27,19.03,heating,0,13.65
2256,24.78,60.38,35.25,8.74,16.44,-7.7,37.33,54.91,11.49,heating,0,17.3
2257,25.92,46.54,24.13,9.48,3.54,5.93,93.8,100.0,29.27,cooling,0,3.89
2258,23.07,67.99,28.41,9.91,15.35,-5.44,42.17,54.91,12.9,heating,0,15.45
2259,18.31,52.96,21.21,11.13,19.66,-8.53,37.33,54.91,11.44,heating,0,19.09
2260,24.42,63.67,38.94,11.24,9.19,2.06,83.25,100.0,28.13,cooling,0,9.26
2261,24.94,48.3,36.2,11.53,27.15,-15.62,37.33,54.91,12.55,heating,0,26.16
2262,24.87,63.26,24.69,9.92,10.41,-0.49,76.1,90.67,24.52,hold,0,10.47
2263,26.68,63.29,26.88,10.66,19.78,-9.12,37.33,54.91,10.15,heating,0,20.01
2264,21.66,61.07,32.56,8.32,12.54,-4.22,48.16,60.77,16.29,heating,0,12.16
2265,25.47,50.42,23.76,10.14,15.04,-4.89,49.11,61.47,16.79,heating,0,15.32
2266,26.59,60.03,20.79,8.87,-4.26,13.13,100.0,100.0,30.2,cooling,0,-4.87
2267,20.11,48.97,29.72,9.61,13.2,-3.6,52.18,69.59,20.83,heating,0,12.19
2268,24.69,56.15,25.08,10.42,3.75,6.67,100.0,100.0,26.42,cooling,0,3.65
2269,22.89,66.05,25.69,8.9,2.79,6.11,100.0,100.0,32.57,cooling,0,2.15
2270,23.81,64.25,19.75,8.08,24.94,-16.86,37.33,54.91,13.62,heating,0,24.85
2271,,,,7.91,8.2,-0.29,72.54,85.03,23.84,hold,0,8.72
2272,22.93,50.57,26.0,7.96,1.45,6.51,100.0,100.0,31.35,cooling,0,0.52
2273,22.52,63.08,29.9,7.9,6.96,0.94,79.34,93.23,25.9,hold,0,6.41
2274,24.06,58.25,23.3,8.31,-1.09,9.4,100.0,100.0,32.74,cooling,0,-0.8
2275,21.62,40.19,33.01,8.83,22.29,-13.46,37.33,54.91,10.75,heating,0,22.24
2276,21.62,64.14,20.51,8.76,4.08,4.68,100.0,100.0,31.6,cooling,0,3.08
2277,25.47,57.91,18.46,11.84,14.56,-2.72,65.43,79.18,20.26,heating,0,13.64
2278,21.49,67.38,24.23,9.1,21.62,-12.52,37.33,54.91,10.15,heating,0,20.98
2279,25.44,49.64,24.14,8.38,5.75,2.63,81.29,96.62,26.82,cooling,0,4.97
2280,25.0,33.58,29.12,10.06,14.58,-4.52,50.48,62.28,15.02,heating,0,14.4
2281,20.23,60.25,20.09,11.32,1.22,10.1,100.0,100.0,28.0,cooling,0,0.64
2282,22.51,60.35,32.61,10.6,30.94,-20.35,37.33,54.91,11.12,heating,0,30.54
2283,26.59,45.05,36.11,9.06,18.04,-8.98,37.33,54.91,10.6,heating,0,17.41
2284,21.85,50.55,24.39,10.13,8.38,1.74,80.25,92.74,27.13,hold,0,7.81
2285,22.98,79.37,31.92,10.74,3.42,7.32,100.0,100.0,31.31,cooling,0,1.79
